epoch,gate,value
8,backbone.features.denseblock3.denselayer14.gate,0.8564613461494446
8,backbone.features.denseblock3.denselayer15.gate,0.8564501404762268
8,backbone.features.denseblock3.denselayer16.gate,0.8565707206726074
8,backbone.features.denseblock3.denselayer17.gate,0.8564193844795227
8,backbone.features.denseblock3.denselayer18.gate,0.8564735054969788
8,backbone.features.denseblock3.denselayer19.gate,0.8564830422401428
8,backbone.features.denseblock3.denselayer20.gate,0.8564600944519043
8,backbone.features.denseblock3.denselayer21.gate,0.8564316034317017
8,backbone.features.denseblock3.denselayer22.gate,0.8563662767410278
8,backbone.features.denseblock3.denselayer23.gate,0.8565617203712463
8,backbone.features.denseblock3.denselayer24.gate,0.8564844131469727
8,backbone.features.denseblock4.denselayer1.gate,0.8562331795692444
8,backbone.features.denseblock4.denselayer2.gate,0.8558239340782166
8,backbone.features.denseblock4.denselayer3.gate,0.8561394214630127
8,backbone.features.denseblock4.denselayer4.gate,0.8559114336967468
8,backbone.features.denseblock4.denselayer5.gate,0.8561756610870361
8,backbone.features.denseblock4.denselayer6.gate,0.8549709916114807
8,backbone.features.denseblock4.denselayer7.gate,0.8565841913223267
8,backbone.features.denseblock4.denselayer8.gate,0.856995165348053
8,backbone.features.denseblock4.denselayer9.gate,0.8593617081642151
8,backbone.features.denseblock4.denselayer10.gate,0.8576560020446777
8,backbone.features.denseblock4.denselayer11.gate,0.8600157499313354
8,backbone.features.denseblock4.denselayer12.gate,0.8576889634132385
8,backbone.features.denseblock4.denselayer13.gate,0.8586935997009277
8,backbone.features.denseblock4.denselayer14.gate,0.8576911687850952
8,backbone.features.denseblock4.denselayer15.gate,0.8583004474639893
8,backbone.features.denseblock4.denselayer16.gate,0.8553866147994995
9,backbone.features.denseblock1.denselayer1.gate,0.8532302379608154
9,backbone.features.denseblock1.denselayer2.gate,0.8532015681266785
9,backbone.features.denseblock1.denselayer3.gate,0.8530705571174622
9,backbone.features.denseblock1.denselayer4.gate,0.8529861569404602
9,backbone.features.denseblock1.denselayer5.gate,0.8529768586158752
9,backbone.features.denseblock1.denselayer6.gate,0.852935254573822
9,backbone.features.denseblock2.denselayer1.gate,0.8529726266860962
9,backbone.features.denseblock2.denselayer2.gate,0.8529782891273499
9,backbone.features.denseblock2.denselayer3.gate,0.8529985547065735
9,backbone.features.denseblock2.denselayer4.gate,0.853040874004364
9,backbone.features.denseblock2.denselayer5.gate,0.8530436754226685
9,backbone.features.denseblock2.denselayer6.gate,0.8529180884361267
9,backbone.features.denseblock2.denselayer7.gate,0.8531162142753601
9,backbone.features.denseblock2.denselayer8.gate,0.8530330061912537
9,backbone.features.denseblock2.denselayer9.gate,0.8528705835342407
9,backbone.features.denseblock2.denselayer10.gate,0.8530936241149902
9,backbone.features.denseblock2.denselayer11.gate,0.8531132340431213
9,backbone.features.denseblock2.denselayer12.gate,0.8532583117485046
9,backbone.features.denseblock3.denselayer1.gate,0.8529503345489502
9,backbone.features.denseblock3.denselayer2.gate,0.8529924750328064
9,backbone.features.denseblock3.denselayer3.gate,0.8529506325721741
9,backbone.features.denseblock3.denselayer4.gate,0.8529219031333923
9,backbone.features.denseblock3.denselayer5.gate,0.8529135584831238
9,backbone.features.denseblock3.denselayer6.gate,0.8529872894287109
9,backbone.features.denseblock3.denselayer7.gate,0.8530102968215942
9,backbone.features.denseblock3.denselayer8.gate,0.8530682921409607
9,backbone.features.denseblock3.denselayer9.gate,0.8529279828071594
9,backbone.features.denseblock3.denselayer10.gate,0.8529512882232666
9,backbone.features.denseblock3.denselayer11.gate,0.8530055284500122
9,backbone.features.denseblock3.denselayer12.gate,0.8530119061470032
9,backbone.features.denseblock3.denselayer13.gate,0.852984607219696
9,backbone.features.denseblock3.denselayer14.gate,0.8530533909797668
9,backbone.features.denseblock3.denselayer15.gate,0.8530480265617371
9,backbone.features.denseblock3.denselayer16.gate,0.8532012104988098
9,backbone.features.denseblock3.denselayer17.gate,0.8530192971229553
9,backbone.features.denseblock3.denselayer18.gate,0.8530749082565308
9,backbone.features.denseblock3.denselayer19.gate,0.8530676960945129
9,backbone.features.denseblock3.denselayer20.gate,0.8530519008636475
9,backbone.features.denseblock3.denselayer21.gate,0.8530266880989075
9,backbone.features.denseblock3.denselayer22.gate,0.8529505133628845
9,backbone.features.denseblock3.denselayer23.gate,0.853191077709198
9,backbone.features.denseblock3.denselayer24.gate,0.85307776927948
9,backbone.features.denseblock4.denselayer1.gate,0.8527962565422058
9,backbone.features.denseblock4.denselayer2.gate,0.8523696660995483
9,backbone.features.denseblock4.denselayer3.gate,0.8526779413223267
9,backbone.features.denseblock4.denselayer4.gate,0.852427065372467
9,backbone.features.denseblock4.denselayer5.gate,0.852648138999939
9,backbone.features.denseblock4.denselayer6.gate,0.8514462113380432
9,backbone.features.denseblock4.denselayer7.gate,0.853108823299408
9,backbone.features.denseblock4.denselayer8.gate,0.8534688353538513
9,backbone.features.denseblock4.denselayer9.gate,0.8558590412139893
9,backbone.features.denseblock4.denselayer10.gate,0.8541704416275024
9,backbone.features.denseblock4.denselayer11.gate,0.856590747833252
9,backbone.features.denseblock4.denselayer12.gate,0.8541789650917053
9,backbone.features.denseblock4.denselayer13.gate,0.8551915287971497
9,backbone.features.denseblock4.denselayer14.gate,0.8542087078094482
9,backbone.features.denseblock4.denselayer15.gate,0.8547976613044739
9,backbone.features.denseblock4.denselayer16.gate,0.8518534302711487
10,backbone.features.denseblock1.denselayer1.gate,0.8497541546821594
10,backbone.features.denseblock1.denselayer2.gate,0.8497264385223389
10,backbone.features.denseblock1.denselayer3.gate,0.8495842814445496
10,backbone.features.denseblock1.denselayer4.gate,0.8494964838027954
10,backbone.features.denseblock1.denselayer5.gate,0.8494945168495178
10,backbone.features.denseblock1.denselayer6.gate,0.8494421243667603
10,backbone.features.denseblock2.denselayer1.gate,0.8494871854782104
10,backbone.features.denseblock2.denselayer2.gate,0.8494780659675598
10,backbone.features.denseblock2.denselayer3.gate,0.8495165705680847
10,backbone.features.denseblock2.denselayer4.gate,0.8495644330978394
10,backbone.features.denseblock2.denselayer5.gate,0.8495577573776245
10,backbone.features.denseblock2.denselayer6.gate,0.8494387865066528
10,backbone.features.denseblock2.denselayer7.gate,0.8496379256248474
10,backbone.features.denseblock2.denselayer8.gate,0.8495482802391052
10,backbone.features.denseblock2.denselayer9.gate,0.8493691086769104
10,backbone.features.denseblock2.denselayer10.gate,0.8496467471122742
10,backbone.features.denseblock2.denselayer11.gate,0.8496285080909729
10,backbone.features.denseblock2.denselayer12.gate,0.8497768640518188
10,backbone.features.denseblock3.denselayer1.gate,0.8494638800621033
10,backbone.features.denseblock3.denselayer2.gate,0.8495102524757385
10,backbone.features.denseblock3.denselayer3.gate,0.8494651913642883
10,backbone.features.denseblock3.denselayer4.gate,0.8494226932525635
10,backbone.features.denseblock3.denselayer5.gate,0.849418044090271
10,backbone.features.denseblock3.denselayer6.gate,0.8494989275932312
10,backbone.features.denseblock3.denselayer7.gate,0.8495187163352966
10,backbone.features.denseblock3.denselayer8.gate,0.8495838046073914
10,backbone.features.denseblock3.denselayer9.gate,0.8494380712509155
10,backbone.features.denseblock3.denselayer10.gate,0.8494626879692078
10,backbone.features.denseblock3.denselayer11.gate,0.8495213389396667
10,backbone.features.denseblock3.denselayer12.gate,0.8495140671730042
10,backbone.features.denseblock3.denselayer13.gate,0.8495003581047058
10,backbone.features.denseblock3.denselayer14.gate,0.849561870098114
10,backbone.features.denseblock3.denselayer15.gate,0.8495666980743408
10,backbone.features.denseblock3.denselayer16.gate,0.8497729301452637
10,backbone.features.denseblock3.denselayer17.gate,0.8495355248451233
10,backbone.features.denseblock3.denselayer18.gate,0.8496124148368835
10,backbone.features.denseblock3.denselayer19.gate,0.8495851159095764
10,backbone.features.denseblock3.denselayer20.gate,0.8495786786079407
10,backbone.features.denseblock3.denselayer21.gate,0.8495560884475708
10,backbone.features.denseblock3.denselayer22.gate,0.8494652509689331
10,backbone.features.denseblock3.denselayer23.gate,0.8497576713562012
10,backbone.features.denseblock3.denselayer24.gate,0.849606990814209
10,backbone.features.denseblock4.denselayer1.gate,0.8493032455444336
10,backbone.features.denseblock4.denselayer2.gate,0.8488580584526062
10,backbone.features.denseblock4.denselayer3.gate,0.8491417765617371
10,backbone.features.denseblock4.denselayer4.gate,0.848883330821991
10,backbone.features.denseblock4.denselayer5.gate,0.8490689992904663
10,backbone.features.denseblock4.denselayer6.gate,0.847848653793335
10,backbone.features.denseblock4.denselayer7.gate,0.8495829701423645
10,backbone.features.denseblock4.denselayer8.gate,0.849895179271698
10,backbone.features.denseblock4.denselayer9.gate,0.8523527979850769
10,backbone.features.denseblock4.denselayer10.gate,0.8506053686141968
10,backbone.features.denseblock4.denselayer11.gate,0.8531274199485779
10,backbone.features.denseblock4.denselayer12.gate,0.8506231904029846
10,backbone.features.denseblock4.denselayer13.gate,0.8516390323638916
10,backbone.features.denseblock4.denselayer14.gate,0.8506541848182678
10,backbone.features.denseblock4.denselayer15.gate,0.8512645959854126
10,backbone.features.denseblock4.denselayer16.gate,0.8482674956321716
11,backbone.features.denseblock1.denselayer1.gate,0.8462072610855103
11,backbone.features.denseblock1.denselayer2.gate,0.8461763262748718
11,backbone.features.denseblock1.denselayer3.gate,0.8460326790809631
11,backbone.features.denseblock1.denselayer4.gate,0.8459160923957825
11,backbone.features.denseblock1.denselayer5.gate,0.8459309935569763
11,backbone.features.denseblock1.denselayer6.gate,0.8458759188652039
11,backbone.features.denseblock2.denselayer1.gate,0.8459162712097168
11,backbone.features.denseblock2.denselayer2.gate,0.8459129333496094
11,backbone.features.denseblock2.denselayer3.gate,0.8459479212760925
11,backbone.features.denseblock2.denselayer4.gate,0.8459921479225159
11,backbone.features.denseblock2.denselayer5.gate,0.8459920883178711
11,backbone.features.denseblock2.denselayer6.gate,0.8458765149116516
11,backbone.features.denseblock2.denselayer7.gate,0.8460783362388611
11,backbone.features.denseblock2.denselayer8.gate,0.8460005521774292
11,backbone.features.denseblock2.denselayer9.gate,0.8458046913146973
11,backbone.features.denseblock2.denselayer10.gate,0.8460836410522461
11,backbone.features.denseblock2.denselayer11.gate,0.8460820317268372
11,backbone.features.denseblock2.denselayer12.gate,0.8462256789207458
11,backbone.features.denseblock3.denselayer1.gate,0.8458894491195679
11,backbone.features.denseblock3.denselayer2.gate,0.8459416627883911
11,backbone.features.denseblock3.denselayer3.gate,0.8459042906761169
11,backbone.features.denseblock3.denselayer4.gate,0.8458575010299683
11,backbone.features.denseblock3.denselayer5.gate,0.8458512425422668
11,backbone.features.denseblock3.denselayer6.gate,0.8459412455558777
11,backbone.features.denseblock3.denselayer7.gate,0.845958411693573
11,backbone.features.denseblock3.denselayer8.gate,0.8460134863853455
11,backbone.features.denseblock3.denselayer9.gate,0.8458710312843323
11,backbone.features.denseblock3.denselayer10.gate,0.8458990454673767
11,backbone.features.denseblock3.denselayer11.gate,0.8459563255310059
11,backbone.features.denseblock3.denselayer12.gate,0.8459578156471252
11,backbone.features.denseblock3.denselayer13.gate,0.8459305763244629
11,backbone.features.denseblock3.denselayer14.gate,0.8460162281990051
11,backbone.features.denseblock3.denselayer15.gate,0.845995306968689
11,backbone.features.denseblock3.denselayer16.gate,0.8462355732917786
11,backbone.features.denseblock3.denselayer17.gate,0.845970869064331
11,backbone.features.denseblock3.denselayer18.gate,0.8460511565208435
11,backbone.features.denseblock3.denselayer19.gate,0.8460179567337036
11,backbone.features.denseblock3.denselayer20.gate,0.8460278511047363
11,backbone.features.denseblock3.denselayer21.gate,0.8460065722465515
11,backbone.features.denseblock3.denselayer22.gate,0.8459019064903259
11,backbone.features.denseblock3.denselayer23.gate,0.8462146520614624
11,backbone.features.denseblock3.denselayer24.gate,0.8460907340049744
11,backbone.features.denseblock4.denselayer1.gate,0.8457190990447998
11,backbone.features.denseblock4.denselayer2.gate,0.8452438116073608
11,backbone.features.denseblock4.denselayer3.gate,0.8455514907836914
11,backbone.features.denseblock4.denselayer4.gate,0.8452910780906677
11,backbone.features.denseblock4.denselayer5.gate,0.8454539179801941
11,backbone.features.denseblock4.denselayer6.gate,0.844207227230072
11,backbone.features.denseblock4.denselayer7.gate,0.8459756374359131
11,backbone.features.denseblock4.denselayer8.gate,0.846265435218811
11,backbone.features.denseblock4.denselayer9.gate,0.8487828373908997
11,backbone.features.denseblock4.denselayer10.gate,0.8470213413238525
11,backbone.features.denseblock4.denselayer11.gate,0.8495919108390808
11,backbone.features.denseblock4.denselayer12.gate,0.8470221161842346
11,backbone.features.denseblock4.denselayer13.gate,0.8480615615844727
11,backbone.features.denseblock4.denselayer14.gate,0.8470368385314941
11,backbone.features.denseblock4.denselayer15.gate,0.8476835489273071
11,backbone.features.denseblock4.denselayer16.gate,0.8446205854415894
12,backbone.features.denseblock1.denselayer1.gate,0.8425913453102112
12,backbone.features.denseblock1.denselayer2.gate,0.8425632119178772
12,backbone.features.denseblock1.denselayer3.gate,0.8423990607261658
12,backbone.features.denseblock1.denselayer4.gate,0.8422757387161255
12,backbone.features.denseblock1.denselayer5.gate,0.8422959446907043
12,backbone.features.denseblock1.denselayer6.gate,0.8422382473945618
12,backbone.features.denseblock2.denselayer1.gate,0.8422767519950867
12,backbone.features.denseblock2.denselayer2.gate,0.842272937297821
12,backbone.features.denseblock2.denselayer3.gate,0.8423003554344177
12,backbone.features.denseblock2.denselayer4.gate,0.842354953289032
12,backbone.features.denseblock2.denselayer5.gate,0.8423581719398499
12,backbone.features.denseblock2.denselayer6.gate,0.842241644859314
12,backbone.features.denseblock2.denselayer7.gate,0.8424475193023682
12,backbone.features.denseblock2.denselayer8.gate,0.8423593044281006
12,backbone.features.denseblock2.denselayer9.gate,0.8421646952629089
12,backbone.features.denseblock2.denselayer10.gate,0.8424503803253174
12,backbone.features.denseblock2.denselayer11.gate,0.8424465656280518
12,backbone.features.denseblock2.denselayer12.gate,0.8426198959350586
12,backbone.features.denseblock3.denselayer1.gate,0.8422532081604004
12,backbone.features.denseblock3.denselayer2.gate,0.842291533946991
12,backbone.features.denseblock3.denselayer3.gate,0.8422583937644958
12,backbone.features.denseblock3.denselayer4.gate,0.8422127962112427
12,backbone.features.denseblock3.denselayer5.gate,0.8422079086303711
12,backbone.features.denseblock3.denselayer6.gate,0.8423044681549072
12,backbone.features.denseblock3.denselayer7.gate,0.8423335552215576
12,backbone.features.denseblock3.denselayer8.gate,0.842393696308136
12,backbone.features.denseblock3.denselayer9.gate,0.8422322273254395
12,backbone.features.denseblock3.denselayer10.gate,0.8422572016716003
12,backbone.features.denseblock3.denselayer11.gate,0.8423250317573547
12,backbone.features.denseblock3.denselayer12.gate,0.842329740524292
12,backbone.features.denseblock3.denselayer13.gate,0.8422960042953491
12,backbone.features.denseblock3.denselayer14.gate,0.8423791527748108
12,backbone.features.denseblock3.denselayer15.gate,0.8423733115196228
12,backbone.features.denseblock3.denselayer16.gate,0.842628002166748
12,backbone.features.denseblock3.denselayer17.gate,0.8423363566398621
12,backbone.features.denseblock3.denselayer18.gate,0.8424261212348938
12,backbone.features.denseblock3.denselayer19.gate,0.8423873782157898
12,backbone.features.denseblock3.denselayer20.gate,0.8423945903778076
12,backbone.features.denseblock3.denselayer21.gate,0.8423648476600647
12,backbone.features.denseblock3.denselayer22.gate,0.8422779440879822
12,backbone.features.denseblock3.denselayer23.gate,0.8426122069358826
12,backbone.features.denseblock3.denselayer24.gate,0.8424763679504395
12,backbone.features.denseblock4.denselayer1.gate,0.8420655131340027
12,backbone.features.denseblock4.denselayer2.gate,0.8415982723236084
12,backbone.features.denseblock4.denselayer3.gate,0.8418954014778137
12,backbone.features.denseblock4.denselayer4.gate,0.8415966033935547
12,backbone.features.denseblock4.denselayer5.gate,0.8417638540267944
12,backbone.features.denseblock4.denselayer6.gate,0.8404893279075623
12,backbone.features.denseblock4.denselayer7.gate,0.8423373103141785
12,backbone.features.denseblock4.denselayer8.gate,0.8426049947738647
12,backbone.features.denseblock4.denselayer9.gate,0.8451993465423584
12,backbone.features.denseblock4.denselayer10.gate,0.8433588743209839
12,backbone.features.denseblock4.denselayer11.gate,0.8460181355476379
12,backbone.features.denseblock4.denselayer12.gate,0.843392014503479
12,backbone.features.denseblock4.denselayer13.gate,0.8444648385047913
12,backbone.features.denseblock4.denselayer14.gate,0.8433902859687805
12,backbone.features.denseblock4.denselayer15.gate,0.844049334526062
12,backbone.features.denseblock4.denselayer16.gate,0.8409181833267212
13,backbone.features.denseblock1.denselayer1.gate,0.8388807773590088
13,backbone.features.denseblock1.denselayer2.gate,0.8388462066650391
13,backbone.features.denseblock1.denselayer3.gate,0.8386842012405396
13,backbone.features.denseblock1.denselayer4.gate,0.8385688662528992
13,backbone.features.denseblock1.denselayer5.gate,0.8385820388793945
13,backbone.features.denseblock1.denselayer6.gate,0.838522732257843
13,backbone.features.denseblock2.denselayer1.gate,0.8385669589042664
13,backbone.features.denseblock2.denselayer2.gate,0.838556170463562
13,backbone.features.denseblock2.denselayer3.gate,0.8385952711105347
13,backbone.features.denseblock2.denselayer4.gate,0.8386450409889221
13,backbone.features.denseblock2.denselayer5.gate,0.8386399745941162
13,backbone.features.denseblock2.denselayer6.gate,0.8385021686553955
13,backbone.features.denseblock2.denselayer7.gate,0.838732123374939
13,backbone.features.denseblock2.denselayer8.gate,0.8386397361755371
13,backbone.features.denseblock2.denselayer9.gate,0.8384578227996826
13,backbone.features.denseblock2.denselayer10.gate,0.8387718796730042
13,backbone.features.denseblock2.denselayer11.gate,0.8387874960899353
13,backbone.features.denseblock2.denselayer12.gate,0.8388997316360474
13,backbone.features.denseblock3.denselayer1.gate,0.8385294079780579
13,backbone.features.denseblock3.denselayer2.gate,0.8385715484619141
13,backbone.features.denseblock3.denselayer3.gate,0.8385471701622009
13,backbone.features.denseblock3.denselayer4.gate,0.8384883999824524
13,backbone.features.denseblock3.denselayer5.gate,0.8384886980056763
13,backbone.features.denseblock3.denselayer6.gate,0.8385879397392273
13,backbone.features.denseblock3.denselayer7.gate,0.8386167883872986
13,backbone.features.denseblock3.denselayer8.gate,0.8386823534965515
13,backbone.features.denseblock3.denselayer9.gate,0.8385197520256042
13,backbone.features.denseblock3.denselayer10.gate,0.8385364413261414
13,backbone.features.denseblock3.denselayer11.gate,0.8386135101318359
13,backbone.features.denseblock3.denselayer12.gate,0.8386115431785583
13,backbone.features.denseblock3.denselayer13.gate,0.8385835886001587
13,backbone.features.denseblock3.denselayer14.gate,0.8386711478233337
13,backbone.features.denseblock3.denselayer15.gate,0.8386622071266174
13,backbone.features.denseblock3.denselayer16.gate,0.838972806930542
13,backbone.features.denseblock3.denselayer17.gate,0.8386216163635254
13,backbone.features.denseblock3.denselayer18.gate,0.8386937975883484
13,backbone.features.denseblock3.denselayer19.gate,0.8386856913566589
13,backbone.features.denseblock3.denselayer20.gate,0.838704526424408
13,backbone.features.denseblock3.denselayer21.gate,0.8386650681495667
13,backbone.features.denseblock3.denselayer22.gate,0.83858722448349
13,backbone.features.denseblock3.denselayer23.gate,0.83894282579422
13,backbone.features.denseblock3.denselayer24.gate,0.8388047814369202
13,backbone.features.denseblock4.denselayer1.gate,0.8383480906486511
13,backbone.features.denseblock4.denselayer2.gate,0.8378225564956665
13,backbone.features.denseblock4.denselayer3.gate,0.8381747603416443
13,backbone.features.denseblock4.denselayer4.gate,0.8378371596336365
13,backbone.features.denseblock4.denselayer5.gate,0.8380175828933716
13,backbone.features.denseblock4.denselayer6.gate,0.836698591709137
13,backbone.features.denseblock4.denselayer7.gate,0.8385665416717529
13,backbone.features.denseblock4.denselayer8.gate,0.8388570547103882
13,backbone.features.denseblock4.denselayer9.gate,0.8414821624755859
13,backbone.features.denseblock4.denselayer10.gate,0.8396187424659729
13,backbone.features.denseblock4.denselayer11.gate,0.8423445820808411
13,backbone.features.denseblock4.denselayer12.gate,0.8396657705307007
13,backbone.features.denseblock4.denselayer13.gate,0.8407813906669617
13,backbone.features.denseblock4.denselayer14.gate,0.8396214246749878
13,backbone.features.denseblock4.denselayer15.gate,0.8403398990631104
13,backbone.features.denseblock4.denselayer16.gate,0.8371230363845825
14,backbone.features.denseblock1.denselayer1.gate,0.8351356983184814
14,backbone.features.denseblock1.denselayer2.gate,0.8350934386253357
14,backbone.features.denseblock1.denselayer3.gate,0.8349127769470215
14,backbone.features.denseblock1.denselayer4.gate,0.8348029255867004
14,backbone.features.denseblock1.denselayer5.gate,0.8348116278648376
14,backbone.features.denseblock1.denselayer6.gate,0.8347411751747131
14,backbone.features.denseblock2.denselayer1.gate,0.834801435470581
14,backbone.features.denseblock2.denselayer2.gate,0.8347821235656738
14,backbone.features.denseblock2.denselayer3.gate,0.8348156809806824
14,backbone.features.denseblock2.denselayer4.gate,0.8348761200904846
14,backbone.features.denseblock2.denselayer5.gate,0.8348652720451355
14,backbone.features.denseblock2.denselayer6.gate,0.8347311615943909
14,backbone.features.denseblock2.denselayer7.gate,0.8349604606628418
14,backbone.features.denseblock2.denselayer8.gate,0.8348585963249207
14,backbone.features.denseblock2.denselayer9.gate,0.8346804976463318
14,backbone.features.denseblock2.denselayer10.gate,0.83500075340271
14,backbone.features.denseblock2.denselayer11.gate,0.8350206017494202
14,backbone.features.denseblock2.denselayer12.gate,0.8351675271987915
14,backbone.features.denseblock3.denselayer1.gate,0.8347451090812683
14,backbone.features.denseblock3.denselayer2.gate,0.8347825407981873
14,backbone.features.denseblock3.denselayer3.gate,0.8347659111022949
14,backbone.features.denseblock3.denselayer4.gate,0.8347136378288269
14,backbone.features.denseblock3.denselayer5.gate,0.8347042798995972
14,backbone.features.denseblock3.denselayer6.gate,0.8348057866096497
14,backbone.features.denseblock3.denselayer7.gate,0.8348480463027954
14,backbone.features.denseblock3.denselayer8.gate,0.8349403142929077
14,backbone.features.denseblock3.denselayer9.gate,0.8347451090812683
14,backbone.features.denseblock3.denselayer10.gate,0.8347614407539368
14,backbone.features.denseblock3.denselayer11.gate,0.8348416090011597
14,backbone.features.denseblock3.denselayer12.gate,0.8348410129547119
14,backbone.features.denseblock3.denselayer13.gate,0.8348125219345093
14,backbone.features.denseblock3.denselayer14.gate,0.8349065780639648
14,backbone.features.denseblock3.denselayer15.gate,0.834897518157959
14,backbone.features.denseblock3.denselayer16.gate,0.8352416157722473
14,backbone.features.denseblock3.denselayer17.gate,0.8348509073257446
14,backbone.features.denseblock3.denselayer18.gate,0.8349347114562988
14,backbone.features.denseblock3.denselayer19.gate,0.8349151015281677
14,backbone.features.denseblock3.denselayer20.gate,0.8349406123161316
14,backbone.features.denseblock3.denselayer21.gate,0.8349073529243469
14,backbone.features.denseblock3.denselayer22.gate,0.8348028063774109
14,backbone.features.denseblock3.denselayer23.gate,0.8351900577545166
14,backbone.features.denseblock3.denselayer24.gate,0.8350644111633301
14,backbone.features.denseblock4.denselayer1.gate,0.834574282169342
14,backbone.features.denseblock4.denselayer2.gate,0.8340291976928711
14,backbone.features.denseblock4.denselayer3.gate,0.8343951106071472
14,backbone.features.denseblock4.denselayer4.gate,0.8340322375297546
14,backbone.features.denseblock4.denselayer5.gate,0.8341888189315796
14,backbone.features.denseblock4.denselayer6.gate,0.8328485488891602
14,backbone.features.denseblock4.denselayer7.gate,0.8347761631011963
14,backbone.features.denseblock4.denselayer8.gate,0.8350502252578735
14,backbone.features.denseblock4.denselayer9.gate,0.8377156257629395
14,backbone.features.denseblock4.denselayer10.gate,0.8358185887336731
14,backbone.features.denseblock4.denselayer11.gate,0.8386030197143555
14,backbone.features.denseblock4.denselayer12.gate,0.8358826041221619
14,backbone.features.denseblock4.denselayer13.gate,0.8370251059532166
14,backbone.features.denseblock4.denselayer14.gate,0.8358213901519775
14,backbone.features.denseblock4.denselayer15.gate,0.8365756869316101
14,backbone.features.denseblock4.denselayer16.gate,0.8332879543304443
15,backbone.features.denseblock1.denselayer1.gate,0.8312829732894897
15,backbone.features.denseblock1.denselayer2.gate,0.8312342166900635
15,backbone.features.denseblock1.denselayer3.gate,0.8310364484786987
15,backbone.features.denseblock1.denselayer4.gate,0.8309223055839539
15,backbone.features.denseblock1.denselayer5.gate,0.8309502601623535
15,backbone.features.denseblock1.denselayer6.gate,0.830875039100647
15,backbone.features.denseblock2.denselayer1.gate,0.8309157490730286
15,backbone.features.denseblock2.denselayer2.gate,0.8309279084205627
15,backbone.features.denseblock2.denselayer3.gate,0.8309506773948669
15,backbone.features.denseblock2.denselayer4.gate,0.8310094475746155
15,backbone.features.denseblock2.denselayer5.gate,0.8310115337371826
15,backbone.features.denseblock2.denselayer6.gate,0.8308601379394531
15,backbone.features.denseblock2.denselayer7.gate,0.8310943245887756
15,backbone.features.denseblock2.denselayer8.gate,0.83100825548172
15,backbone.features.denseblock2.denselayer9.gate,0.8308210968971252
15,backbone.features.denseblock2.denselayer10.gate,0.8311559557914734
15,backbone.features.denseblock2.denselayer11.gate,0.8311578035354614
15,backbone.features.denseblock2.denselayer12.gate,0.8313376307487488
15,backbone.features.denseblock3.denselayer1.gate,0.8308843374252319
15,backbone.features.denseblock3.denselayer2.gate,0.8309155106544495
15,backbone.features.denseblock3.denselayer3.gate,0.8309123516082764
15,backbone.features.denseblock3.denselayer4.gate,0.8308448791503906
15,backbone.features.denseblock3.denselayer5.gate,0.8308433890342712
15,backbone.features.denseblock3.denselayer6.gate,0.8309434056282043
15,backbone.features.denseblock3.denselayer7.gate,0.830984890460968
15,backbone.features.denseblock3.denselayer8.gate,0.8310838341712952
15,backbone.features.denseblock3.denselayer9.gate,0.8308817744255066
15,backbone.features.denseblock3.denselayer10.gate,0.8308966755867004
15,backbone.features.denseblock3.denselayer11.gate,0.8309725522994995
15,backbone.features.denseblock3.denselayer12.gate,0.8309623599052429
15,backbone.features.denseblock3.denselayer13.gate,0.8309529423713684
15,backbone.features.denseblock3.denselayer14.gate,0.8310364484786987
15,backbone.features.denseblock3.denselayer15.gate,0.8310416340827942
15,backbone.features.denseblock3.denselayer16.gate,0.8314100503921509
15,backbone.features.denseblock3.denselayer17.gate,0.8309959769248962
15,backbone.features.denseblock3.denselayer18.gate,0.8310806155204773
15,backbone.features.denseblock3.denselayer19.gate,0.8310566544532776
15,backbone.features.denseblock3.denselayer20.gate,0.8310953974723816
15,backbone.features.denseblock3.denselayer21.gate,0.8310693502426147
15,backbone.features.denseblock3.denselayer22.gate,0.8309498429298401
15,backbone.features.denseblock3.denselayer23.gate,0.8313406705856323
15,backbone.features.denseblock3.denselayer24.gate,0.8311710357666016
15,backbone.features.denseblock4.denselayer1.gate,0.830694317817688
15,backbone.features.denseblock4.denselayer2.gate,0.8301685452461243
15,backbone.features.denseblock4.denselayer3.gate,0.8305124640464783
15,backbone.features.denseblock4.denselayer4.gate,0.8301241397857666
15,backbone.features.denseblock4.denselayer5.gate,0.8302720785140991
15,backbone.features.denseblock4.denselayer6.gate,0.8289124965667725
15,backbone.features.denseblock4.denselayer7.gate,0.8309050798416138
15,backbone.features.denseblock4.denselayer8.gate,0.8311249613761902
15,backbone.features.denseblock4.denselayer9.gate,0.833893358707428
15,backbone.features.denseblock4.denselayer10.gate,0.831919252872467
15,backbone.features.denseblock4.denselayer11.gate,0.8347873091697693
15,backbone.features.denseblock4.denselayer12.gate,0.83203125
15,backbone.features.denseblock4.denselayer13.gate,0.8331742286682129
15,backbone.features.denseblock4.denselayer14.gate,0.8319567441940308
15,backbone.features.denseblock4.denselayer15.gate,0.8327193260192871
15,backbone.features.denseblock4.denselayer16.gate,0.8293597102165222
16,backbone.features.denseblock1.denselayer1.gate,0.8273438215255737
16,backbone.features.denseblock1.denselayer2.gate,0.8273252248764038
16,backbone.features.denseblock1.denselayer3.gate,0.8271211385726929
16,backbone.features.denseblock1.denselayer4.gate,0.8269827365875244
16,backbone.features.denseblock1.denselayer5.gate,0.8270174264907837
